origin,year_x,month,day,temp,mean_temp
JFK,2013,4,14,51.98,51.98
JFK,2013,4,14,53.96,53.96
JFK,2013,4,14,55.04,55.04
JFK,2013,4,14,55.94,55.94
JFK,2013,4,14,57.02,57.02
JFK,2013,4,14,57.92,57.92
JFK,2013,4,15,42.98,42.98
JFK,2013,4,15,44.96,44.96
JFK,2013,4,15,46.04,46.04
JFK,2013,4,15,46.94,46.94
JFK,2013,4,15,48.02,48.02
JFK,2013,4,15,48.92,48.92
JFK,2013,4,15,50.0,50.0
JFK,2013,4,15,51.08,51.080000000000005
JFK,2013,4,15,51.98,51.980000000000004
JFK,2013,4,16,48.92,48.92
JFK,2013,4,16,50.0,50.0
JFK,2013,4,16,51.98,51.980000000000004
JFK,2013,4,16,53.06,53.05999999999999
JFK,2013,4,16,53.96,53.959999999999994
JFK,2013,4,16,55.04,55.03999999999999
JFK,2013,4,16,55.94,55.94
JFK,2013,4,16,57.02,57.02
JFK,2013,4,16,57.92,57.92000000000001
JFK,2013,4,17,51.08,51.08
JFK,2013,4,17,51.98,51.98
JFK,2013,4,17,55.94,55.94
JFK,2013,4,17,57.02,57.02
JFK,2013,4,17,57.2,57.2
JFK,2013,4,17,57.92,57.92
JFK,2013,4,17,59.0,59.0
JFK,2013,4,17,62.96,62.96
JFK,2013,4,17,64.04,64.04
JFK,2013,4,17,66.02,66.02
JFK,2013,4,17,68.0,68.0
JFK,2013,4,17,69.08,69.08
JFK,2013,4,18,48.02,48.02
JFK,2013,4,18,51.98,51.980000000000004
JFK,2013,4,18,53.06,53.06
JFK,2013,4,18,53.6,53.6
JFK,2013,4,18,53.96,53.96
JFK,2013,4,18,55.04,55.039999999999985
JFK,2013,4,18,55.94,55.94
JFK,2013,4,19,53.6,53.6
JFK,2013,4,19,53.96,53.96
JFK,2013,4,19,55.94,55.94
JFK,2013,4,19,57.02,57.02
JFK,2013,4,19,57.2,57.199999999999996
JFK,2013,4,19,59.0,59.0
JFK,2013,4,19,60.08,60.08
JFK,2013,4,19,60.8,60.79999999999999
JFK,2013,4,19,64.4,64.4
JFK,2013,4,20,51.08,51.08
JFK,2013,4,20,51.98,51.98
JFK,2013,4,20,53.96,53.96
JFK,2013,4,20,55.04,55.04
JFK,2013,4,20,57.02,57.02
JFK,2013,4,20,57.92,57.92
JFK,2013,4,20,59.0,59.0
JFK,2013,4,21,37.94,37.94
JFK,2013,4,21,39.92,39.92
JFK,2013,4,21,42.08,42.08
JFK,2013,4,21,42.98,42.98
JFK,2013,4,21,44.06,44.06
JFK,2013,4,21,44.96,44.96
JFK,2013,4,21,46.04,46.04
JFK,2013,4,21,46.94,46.94
JFK,2013,4,21,48.02,48.02
JFK,2013,4,21,48.92,48.92
JFK,2013,4,21,50.0,50.0
JFK,2013,4,21,51.98,51.98
JFK,2013,4,21,53.06,53.06
JFK,2013,4,22,39.02,39.02
JFK,2013,4,22,44.06,44.06
JFK,2013,4,22,46.04,46.04
JFK,2013,4,22,46.94,46.94
JFK,2013,4,22,48.02,48.02
JFK,2013,4,22,48.92,48.92
JFK,2013,4,22,50.0,50.0
JFK,2013,4,22,51.08,51.07999999999999
JFK,2013,4,22,51.98,51.98
JFK,2013,4,23,42.08,42.07999999999999
JFK,2013,4,23,44.06,44.06
JFK,2013,4,23,44.96,44.96
JFK,2013,4,23,46.94,46.94
JFK,2013,4,23,48.92,48.92000000000001
JFK,2013,4,23,50.0,50.0
JFK,2013,4,23,51.08,51.080000000000005
JFK,2013,4,23,51.98,51.98
JFK,2013,4,24,46.04,46.04
JFK,2013,4,24,48.92,48.92
JFK,2013,4,24,50.0,50.0
JFK,2013,4,24,51.08,51.08
JFK,2013,4,24,51.98,51.98
JFK,2013,4,24,53.6,53.6
JFK,2013,4,24,53.96,53.96
JFK,2013,4,24,55.04,55.04
JFK,2013,4,24,55.94,55.94
JFK,2013,4,25,46.94,46.94
JFK,2013,4,25,48.02,48.02
JFK,2013,4,25,48.92,48.92
JFK,2013,4,25,50.0,50.0
JFK,2013,4,25,51.98,51.98
JFK,2013,4,25,53.06,53.06
JFK,2013,4,25,55.04,55.04
JFK,2013,4,25,57.02,57.019999999999996
JFK,2013,4,25,60.08,60.080000000000005
JFK,2013,4,25,60.98,60.98
JFK,2013,4,25,62.06,62.06
JFK,2013,4,25,62.96,62.96
JFK,2013,4,26,48.02,48.02
JFK,2013,4,26,50.0,50.0
JFK,2013,4,26,51.08,51.08
JFK,2013,4,26,53.96,53.96
JFK,2013,4,26,55.04,55.04
JFK,2013,4,26,55.94,55.94
JFK,2013,4,26,57.92,57.92
JFK,2013,4,26,59.0,59.0
JFK,2013,4,26,60.08,60.08
JFK,2013,4,26,62.06,62.06
JFK,2013,4,26,62.96,62.96
JFK,2013,4,26,64.04,64.03999999999999
JFK,2013,4,27,48.02,48.02
JFK,2013,4,27,50.0,50.0
JFK,2013,4,27,51.08,51.080000000000005
JFK,2013,4,27,51.98,51.98
JFK,2013,4,27,53.96,53.96
JFK,2013,4,27,55.04,55.04
JFK,2013,4,27,57.92,57.919999999999995
JFK,2013,4,27,59.0,59.0
JFK,2013,4,27,60.08,60.08
JFK,2013,4,27,62.96,62.96
JFK,2013,4,27,64.04,64.03999999999999
JFK,2013,4,27,64.94,64.94
JFK,2013,4,28,46.94,46.94
JFK,2013,4,28,48.02,48.02
JFK,2013,4,28,51.98,51.98
JFK,2013,4,28,53.06,53.059999999999995
JFK,2013,4,28,53.96,53.96
JFK,2013,4,28,55.04,55.04
JFK,2013,4,28,55.94,55.94
JFK,2013,4,28,57.02,57.02
JFK,2013,4,28,59.0,59.0
JFK,2013,4,28,60.08,60.08
JFK,2013,4,28,60.98,60.98
JFK,2013,4,28,62.96,62.96
JFK,2013,4,29,51.98,51.98
JFK,2013,4,29,53.06,53.06
JFK,2013,4,29,53.96,53.96
JFK,2013,4,29,55.04,55.04
JFK,2013,4,30,51.08,51.08
JFK,2013,4,30,53.06,53.06
JFK,2013,4,30,53.96,53.959999999999994
JFK,2013,4,30,57.02,57.02
JFK,2013,4,30,59.0,59.0
JFK,2013,4,30,60.08,60.08
JFK,2013,4,30,60.98,60.98
JFK,2013,4,30,62.06,62.05999999999999
JFK,2013,5,1,46.94,46.94
JFK,2013,5,1,50.0,50.0
JFK,2013,5,1,51.08,51.08
JFK,2013,5,1,51.98,51.98
JFK,2013,5,1,53.06,53.06
JFK,2013,5,1,55.04,55.04
JFK,2013,5,1,57.02,57.02
JFK,2013,5,1,59.0,59.0
JFK,2013,5,1,60.08,60.07999999999999
JFK,2013,5,1,60.98,60.98
JFK,2013,5,1,62.06,62.06
JFK,2013,5,1,62.96,62.96
JFK,2013,5,2,48.02,48.02
JFK,2013,5,2,51.98,51.98
JFK,2013,5,2,53.06,53.06
JFK,2013,5,2,53.96,53.96
JFK,2013,5,2,55.94,55.94
JFK,2013,5,2,57.92,57.919999999999995
JFK,2013,5,2,59.0,59.0
JFK,2013,5,2,60.08,60.080000000000005
JFK,2013,5,2,60.98,60.98
JFK,2013,5,2,62.06,62.06
JFK,2013,5,3,48.02,48.02
JFK,2013,5,3,48.92,48.92
JFK,2013,5,3,50.0,50.0
JFK,2013,5,3,51.08,51.08
JFK,2013,5,3,51.98,51.98
JFK,2013,5,3,53.06,53.06
JFK,2013,5,3,53.96,53.959999999999994
JFK,2013,5,3,55.04,55.04
JFK,2013,5,3,55.94,55.94
JFK,2013,5,3,57.02,57.02000000000001
JFK,2013,5,3,60.08,60.08
JFK,2013,5,4,48.02,48.02
JFK,2013,5,4,50.0,50.0
JFK,2013,5,4,51.08,51.080000000000005
JFK,2013,5,4,53.96,53.96
JFK,2013,5,4,55.94,55.94
JFK,2013,5,4,57.02,57.02
JFK,2013,5,4,60.08,60.080000000000005
JFK,2013,5,4,60.98,60.98
JFK,2013,5,4,62.96,62.96
JFK,2013,5,5,46.04,46.04
JFK,2013,5,5,46.94,46.94
JFK,2013,5,5,48.02,48.02
JFK,2013,5,5,48.92,48.92000000000001
JFK,2013,5,5,51.08,51.08
JFK,2013,5,5,51.98,51.98
JFK,2013,5,5,53.96,53.96
JFK,2013,5,5,55.04,55.04
JFK,2013,5,5,55.94,55.94
JFK,2013,5,5,57.02,57.02
JFK,2013,5,6,46.94,46.94
JFK,2013,5,6,50.0,50.0
JFK,2013,5,6,51.08,51.07999999999999
JFK,2013,5,6,51.98,51.98
JFK,2013,5,6,53.96,53.96
JFK,2013,5,6,55.04,55.04
JFK,2013,5,6,57.92,57.92
JFK,2013,5,6,60.08,60.08
JFK,2013,5,6,60.8,60.800000000000004
JFK,2013,5,6,60.98,60.980000000000004
JFK,2013,5,7,51.8,51.79999999999999
JFK,2013,5,7,53.06,53.06
JFK,2013,5,7,55.94,55.94
JFK,2013,5,7,60.08,60.07999999999999
JFK,2013,5,7,60.98,60.98
JFK,2013,5,7,62.96,62.96
JFK,2013,5,7,64.04,64.04
JFK,2013,5,7,68.0,68.0
JFK,2013,5,7,69.8,69.8
JFK,2013,5,7,71.06,71.06
JFK,2013,5,8,13.1,13.1
JFK,2013,5,8,57.02,57.02
JFK,2013,5,8,57.92,57.919999999999995
JFK,2013,5,8,59.0,59.0
JFK,2013,5,8,60.08,60.080000000000005
JFK,2013,5,8,60.8,60.8
JFK,2013,5,8,60.98,60.98
JFK,2013,5,8,62.06,62.06
JFK,2013,5,8,62.6,62.60000000000001
JFK,2013,5,9,55.94,55.94
JFK,2013,5,9,57.02,57.02
JFK,2013,5,9,57.2,57.2
JFK,2013,5,9,57.92,57.92
JFK,2013,5,9,59.0,59.0
JFK,2013,5,9,60.08,60.08
JFK,2013,5,9,60.98,60.98
JFK,2013,5,9,62.06,62.06
JFK,2013,5,9,66.02,66.02
JFK,2013,5,9,69.08,69.08
JFK,2013,5,10,55.94,55.94
JFK,2013,5,10,57.92,57.92
JFK,2013,5,10,59.0,59.0
JFK,2013,5,10,62.06,62.05999999999998
JFK,2013,5,10,62.96,62.96
JFK,2013,5,10,64.94,64.94
JFK,2013,5,10,66.02,66.02
JFK,2013,5,10,68.0,68.0
JFK,2013,5,10,69.98,69.98
JFK,2013,5,10,71.06,71.06
JFK,2013,5,10,73.04,73.04
JFK,2013,5,10,73.94,73.94
JFK,2013,5,10,75.92,75.92
JFK,2013,5,11,60.08,60.08000000000002
JFK,2013,5,11,60.8,60.8
JFK,2013,5,11,60.98,60.98
JFK,2013,5,11,62.06,62.06
JFK,2013,5,11,62.6,62.6
JFK,2013,5,12,57.02,57.02
JFK,2013,5,12,57.92,57.92
JFK,2013,5,12,59.0,59.0
JFK,2013,5,12,60.08,60.080000000000005
JFK,2013,5,12,60.98,60.98
JFK,2013,5,12,62.06,62.06
JFK,2013,5,12,62.96,62.96
JFK,2013,5,12,64.04,64.04
JFK,2013,5,12,64.94,64.94
JFK,2013,5,12,66.02,66.02
JFK,2013,5,12,68.0,68.0
JFK,2013,5,12,69.08,69.08
JFK,2013,5,13,48.92,48.92
JFK,2013,5,13,50.0,50.0
JFK,2013,5,13,51.08,51.07999999999999
JFK,2013,5,13,51.98,51.98
JFK,2013,5,13,53.06,53.06
JFK,2013,5,13,53.96,53.96
JFK,2013,5,13,55.04,55.03999999999999
JFK,2013,5,13,55.94,55.94
JFK,2013,5,14,44.96,44.96
JFK,2013,5,14,48.02,48.02
JFK,2013,5,14,51.08,51.08
JFK,2013,5,14,51.98,51.980000000000004
JFK,2013,5,14,53.06,53.06
JFK,2013,5,14,53.96,53.96
JFK,2013,5,14,55.04,55.04
JFK,2013,5,14,55.94,55.94
JFK,2013,5,14,59.0,59.0
JFK,2013,5,14,60.08,60.08
JFK,2013,5,15,51.98,51.98
JFK,2013,5,15,53.96,53.96
JFK,2013,5,15,55.04,55.04
JFK,2013,5,15,57.02,57.019999999999996
JFK,2013,5,15,57.92,57.92000000000001
JFK,2013,5,15,59.0,59.0
JFK,2013,5,15,60.08,60.08000000000001
JFK,2013,5,15,60.98,60.98
JFK,2013,5,15,62.06,62.06
JFK,2013,5,16,59.0,59.0
JFK,2013,5,16,60.08,60.08
JFK,2013,5,16,62.96,62.960000000000015
JFK,2013,5,16,64.94,64.94
JFK,2013,5,16,66.02,66.02
JFK,2013,5,16,66.92,66.92
JFK,2013,5,16,69.98,69.98
JFK,2013,5,16,71.06,71.06
JFK,2013,5,16,71.96,71.96
JFK,2013,5,16,73.04,73.04
JFK,2013,5,17,57.92,57.92
JFK,2013,5,17,60.98,60.98
JFK,2013,5,17,62.06,62.06
JFK,2013,5,17,64.04,64.04
JFK,2013,5,17,64.94,64.94
JFK,2013,5,17,66.92,66.92
JFK,2013,5,17,68.0,68.0
JFK,2013,5,17,71.06,71.06
JFK,2013,5,17,71.96,71.96
JFK,2013,5,17,73.04,73.04
JFK,2013,5,18,55.04,55.04
JFK,2013,5,18,57.02,57.02
JFK,2013,5,18,57.92,57.92
JFK,2013,5,18,59.0,59.0
JFK,2013,5,18,60.08,60.07999999999999
JFK,2013,5,18,60.98,60.98
JFK,2013,5,18,62.06,62.06
JFK,2013,5,19,55.94,55.94
JFK,2013,5,19,57.02,57.02
JFK,2013,5,19,57.2,57.20000000000001
JFK,2013,5,20,57.92,57.92
JFK,2013,5,20,59.0,59.0
JFK,2013,5,20,60.08,60.08
JFK,2013,5,20,62.06,62.06
JFK,2013,5,20,62.96,62.96
JFK,2013,5,20,66.02,66.02
JFK,2013,5,20,66.92,66.92
JFK,2013,5,20,68.0,68.0
JFK,2013,5,20,69.98,69.98
JFK,2013,5,20,71.06,71.06
JFK,2013,5,21,62.6,62.6
JFK,2013,5,21,64.94,64.94
JFK,2013,5,21,66.02,66.02
JFK,2013,5,21,66.92,66.92
JFK,2013,5,21,68.0,68.0
JFK,2013,5,21,69.98,69.98
JFK,2013,5,21,71.06,71.06
JFK,2013,5,21,73.04,73.04
JFK,2013,5,21,75.02,75.02
JFK,2013,5,21,75.92,75.92
JFK,2013,5,22,59.0,59.0
JFK,2013,5,22,60.08,60.080000000000005
JFK,2013,5,22,60.8,60.8
JFK,2013,5,22,62.06,62.06
JFK,2013,5,22,62.96,62.96
JFK,2013,5,22,66.02,66.02
JFK,2013,5,22,68.0,68.0
JFK,2013,5,22,69.08,69.08
JFK,2013,5,22,69.98,69.98
JFK,2013,5,22,71.06,71.06
JFK,2013,5,22,71.6,71.60000000000001
JFK,2013,5,23,62.6,62.6
JFK,2013,5,23,62.96,62.96000000000001
JFK,2013,5,23,64.4,64.39999999999999
JFK,2013,5,23,64.94,64.94
JFK,2013,5,23,66.2,66.2
JFK,2013,5,23,66.92,66.92
JFK,2013,5,23,68.0,68.0
JFK,2013,5,23,71.06,71.06
JFK,2013,5,24,46.94,46.94
JFK,2013,5,24,48.2,48.2
JFK,2013,5,24,48.92,48.919999999999995
JFK,2013,5,24,50.0,50.0
JFK,2013,5,24,51.98,51.980000000000004
JFK,2013,5,24,55.04,55.04
JFK,2013,5,24,57.92,57.92
JFK,2013,5,24,60.98,60.98
JFK,2013,5,24,62.96,62.96
JFK,2013,5,24,64.04,64.04
JFK,2013,5,24,64.94,64.94
JFK,2013,5,24,66.92,66.92
JFK,2013,5,24,69.8,69.8
JFK,2013,5,25,46.04,46.04
JFK,2013,5,25,46.94,46.94
JFK,2013,5,25,48.92,48.92
JFK,2013,5,25,50.0,50.0
JFK,2013,5,25,51.08,51.08
JFK,2013,5,25,51.98,51.98
JFK,2013,5,25,53.06,53.06
JFK,2013,5,25,53.96,53.96
JFK,2013,5,25,57.02,57.02
JFK,2013,5,26,48.92,48.92
JFK,2013,5,26,51.08,51.08
JFK,2013,5,26,51.98,51.98
JFK,2013,5,26,55.04,55.04
JFK,2013,5,26,57.02,57.02
JFK,2013,5,26,57.92,57.92
JFK,2013,5,26,60.98,60.98
JFK,2013,5,26,64.04,64.04
JFK,2013,5,26,66.02,66.02
JFK,2013,5,26,66.92,66.92
JFK,2013,5,26,68.0,68.0
JFK,2013,5,27,57.02,57.02
JFK,2013,5,27,57.92,57.92
JFK,2013,5,27,60.08,60.08
JFK,2013,5,27,62.06,62.06
JFK,2013,5,27,64.04,64.04
JFK,2013,5,27,64.94,64.94
JFK,2013,5,27,66.02,66.02
JFK,2013,5,27,66.92,66.92
JFK,2013,5,27,69.08,69.08
JFK,2013,5,28,57.2,57.20000000000001
JFK,2013,5,28,57.92,57.919999999999995
JFK,2013,5,28,59.0,59.0
JFK,2013,5,28,60.08,60.080000000000005
JFK,2013,5,28,60.98,60.98
JFK,2013,5,28,64.94,64.94
JFK,2013,5,28,66.02,66.02
JFK,2013,5,28,66.92,66.92
JFK,2013,5,29,59.0,59.0
JFK,2013,5,29,60.8,60.8
JFK,2013,5,29,60.98,60.98
JFK,2013,5,29,64.94,64.94
JFK,2013,5,29,66.02,66.02
JFK,2013,5,29,66.92,66.92
JFK,2013,5,29,68.0,68.0
JFK,2013,5,29,69.08,69.08
JFK,2013,5,29,69.98,69.98
JFK,2013,5,29,71.06,71.06
JFK,2013,5,29,73.04,73.04
JFK,2013,5,30,64.04,64.04
JFK,2013,5,30,64.94,64.94
JFK,2013,5,30,66.02,66.02
JFK,2013,5,30,68.0,68.0
JFK,2013,5,30,69.08,69.08
JFK,2013,5,30,73.04,73.04
JFK,2013,5,30,77.0,77.0
JFK,2013,5,30,78.08,78.08
JFK,2013,5,30,80.06,80.06
JFK,2013,5,30,80.96,80.96
JFK,2013,5,30,82.04,82.04
JFK,2013,5,30,82.94,82.94
JFK,2013,5,31,68.0,68.0
JFK,2013,5,31,69.08,69.08
JFK,2013,5,31,71.06,71.06
JFK,2013,5,31,71.96,71.96
JFK,2013,5,31,73.04,73.04
JFK,2013,5,31,75.02,75.02
JFK,2013,5,31,77.0,77.0
JFK,2013,5,31,78.08,78.08
JFK,2013,5,31,78.98,78.98
JFK,2013,5,31,80.96,80.96
JFK,2013,5,31,82.04,82.04
JFK,2013,5,31,84.02,84.02
JFK,2013,6,1,66.92,66.92
JFK,2013,6,1,69.08,69.08
JFK,2013,6,1,69.98,69.98
JFK,2013,6,1,71.96,71.96
JFK,2013,6,1,73.04,73.04
JFK,2013,6,1,75.02,75.02
JFK,2013,6,1,75.92,75.91999999999999
JFK,2013,6,1,77.0,77.0
JFK,2013,6,2,64.04,64.04
JFK,2013,6,2,64.94,64.94
JFK,2013,6,2,66.02,66.02
JFK,2013,6,2,69.08,69.08
JFK,2013,6,2,69.98,69.98
JFK,2013,6,2,71.96,71.96
JFK,2013,6,2,73.04,73.03999999999999
JFK,2013,6,3,64.4,64.4
JFK,2013,6,3,66.02,66.02
JFK,2013,6,3,66.2,66.2
JFK,2013,6,3,66.92,66.92
JFK,2013,6,3,69.08,69.08
JFK,2013,6,3,69.98,69.98
JFK,2013,6,3,71.06,71.06
JFK,2013,6,3,71.6,71.6
JFK,2013,6,3,73.04,73.04
JFK,2013,6,3,75.92,75.92
JFK,2013,6,4,60.08,60.08
JFK,2013,6,4,60.98,60.98
JFK,2013,6,4,62.06,62.06
JFK,2013,6,4,62.96,62.96
JFK,2013,6,4,64.04,64.04
JFK,2013,6,4,64.94,64.94000000000001
JFK,2013,6,4,66.92,66.92
JFK,2013,6,4,68.0,68.0
JFK,2013,6,4,69.08,69.08
JFK,2013,6,4,69.98,69.98
JFK,2013,6,4,71.06,71.06
JFK,2013,6,4,73.94,73.94000000000001
JFK,2013,6,4,75.02,75.02
JFK,2013,6,5,59.0,59.0
JFK,2013,6,5,60.98,60.98
JFK,2013,6,5,62.96,62.96
JFK,2013,6,5,66.02,66.02
JFK,2013,6,5,66.92,66.92
JFK,2013,6,5,68.0,68.0
JFK,2013,6,5,69.08,69.08000000000001
JFK,2013,6,5,69.98,69.98
JFK,2013,6,6,60.08,60.08
JFK,2013,6,6,60.8,60.8
JFK,2013,6,6,62.06,62.06
JFK,2013,6,6,62.6,62.6
JFK,2013,6,6,62.96,62.96
JFK,2013,6,6,64.04,64.04
JFK,2013,6,6,64.94,64.94
JFK,2013,6,6,66.02,66.02
JFK,2013,6,6,66.92,66.92
JFK,2013,6,6,68.0,68.0
JFK,2013,6,6,69.08,69.08
JFK,2013,6,7,60.8,60.79999999999998
JFK,2013,6,7,60.98,60.980000000000004
JFK,2013,6,7,62.06,62.05999999999999
JFK,2013,6,7,62.6,62.6
JFK,2013,6,7,62.96,62.96
JFK,2013,6,7,64.04,64.04
JFK,2013,6,8,57.92,57.92
JFK,2013,6,8,60.08,60.08
JFK,2013,6,8,62.06,62.06
JFK,2013,6,8,64.04,64.04
JFK,2013,6,8,66.02,66.02
JFK,2013,6,8,66.92,66.92
JFK,2013,6,8,69.98,69.98
JFK,2013,6,8,71.06,71.06
JFK,2013,6,8,71.96,71.96
JFK,2013,6,8,73.04,73.04
JFK,2013,6,8,73.94,73.94000000000001
JFK,2013,6,8,75.02,75.02
JFK,2013,6,9,64.94,64.94
JFK,2013,6,9,66.02,66.02
JFK,2013,6,9,66.92,66.91999999999999
JFK,2013,6,9,69.08,69.08
JFK,2013,6,9,71.06,71.06
JFK,2013,6,9,73.94,73.94
JFK,2013,6,9,75.02,75.02
JFK,2013,6,9,77.0,77.0
JFK,2013,6,10,64.04,64.03999999999999
JFK,2013,6,10,64.4,64.39999999999999
JFK,2013,6,10,64.94,64.94
JFK,2013,6,10,66.02,66.02
JFK,2013,6,10,66.2,66.2
JFK,2013,6,10,66.92,66.92
JFK,2013,6,10,68.0,68.0
JFK,2013,6,10,69.08,69.08
JFK,2013,6,11,69.8,69.8
JFK,2013,6,11,71.06,71.06
JFK,2013,6,11,71.96,71.96
JFK,2013,6,11,73.94,73.94
JFK,2013,6,11,75.92,75.92
JFK,2013,6,11,77.0,77.0
JFK,2013,6,11,78.98,78.98
JFK,2013,6,11,80.06,80.06
JFK,2013,6,12,66.02,66.02
JFK,2013,6,12,66.92,66.92
JFK,2013,6,12,68.0,68.0
JFK,2013,6,12,69.98,69.98
JFK,2013,6,12,71.06,71.06
JFK,2013,6,12,71.96,71.96
JFK,2013,6,12,73.04,73.04
JFK,2013,6,12,73.94,73.94
JFK,2013,6,12,75.02,75.02
JFK,2013,6,12,75.92,75.91999999999999
JFK,2013,6,12,77.0,77.0
JFK,2013,6,13,59.0,59.0
JFK,2013,6,13,60.98,60.98
JFK,2013,6,13,62.06,62.06
JFK,2013,6,13,62.6,62.6
JFK,2013,6,13,62.96,62.96
JFK,2013,6,13,64.04,64.03999999999999
JFK,2013,6,13,64.94,64.94000000000001
JFK,2013,6,13,66.02,66.02
JFK,2013,6,13,66.2,66.2
JFK,2013,6,14,55.04,55.04
JFK,2013,6,14,55.94,55.94
JFK,2013,6,14,57.92,57.92
JFK,2013,6,14,59.0,59.0
JFK,2013,6,14,60.8,60.8
JFK,2013,6,14,62.6,62.6
JFK,2013,6,14,64.04,64.04
JFK,2013,6,14,66.02,66.02
JFK,2013,6,14,66.92,66.92
JFK,2013,6,14,68.0,68.0
JFK,2013,6,14,71.06,71.06
JFK,2013,6,15,62.96,62.96
JFK,2013,6,15,64.94,64.94
JFK,2013,6,15,66.92,66.92
JFK,2013,6,15,68.0,68.0
JFK,2013,6,15,69.08,69.08
JFK,2013,6,15,71.06,71.06
JFK,2013,6,15,73.04,73.04
JFK,2013,6,15,73.94,73.94
JFK,2013,6,15,75.92,75.92
JFK,2013,6,15,77.0,77.0
JFK,2013,6,15,78.08,78.08
JFK,2013,6,15,78.98,78.98
JFK,2013,6,15,80.96,80.96
JFK,2013,6,16,66.02,66.02
JFK,2013,6,16,68.0,68.0
JFK,2013,6,16,69.98,69.98
JFK,2013,6,16,71.06,71.05999999999999
JFK,2013,6,16,71.96,71.96
JFK,2013,6,16,73.04,73.04
JFK,2013,6,16,73.94,73.94
JFK,2013,6,16,75.02,75.02
JFK,2013,6,16,78.08,78.08
JFK,2013,6,16,80.06,80.06000000000002
JFK,2013,6,17,69.08,69.08
JFK,2013,6,17,69.98,69.98
JFK,2013,6,17,71.06,71.06
JFK,2013,6,17,71.96,71.96
JFK,2013,6,17,75.2,75.2
JFK,2013,6,17,75.92,75.92
JFK,2013,6,17,78.08,78.08
JFK,2013,6,17,78.98,78.98
JFK,2013,6,17,80.06,80.06
JFK,2013,6,17,80.96,80.96
JFK,2013,6,18,66.02,66.02
JFK,2013,6,18,66.2,66.2
JFK,2013,6,18,66.92,66.92
JFK,2013,6,18,68.0,68.0
JFK,2013,6,18,69.08,69.08000000000001
JFK,2013,6,18,73.04,73.03999999999999
JFK,2013,6,18,73.4,73.4
JFK,2013,6,18,73.94,73.94
JFK,2013,6,18,75.02,75.02
JFK,2013,6,18,75.92,75.92
JFK,2013,6,18,77.0,77.0
JFK,2013,6,19,62.06,62.06
JFK,2013,6,19,64.94,64.94
JFK,2013,6,19,66.92,66.92
JFK,2013,6,19,71.06,71.06
JFK,2013,6,19,71.96,71.96
JFK,2013,6,19,73.04,73.04
JFK,2013,6,19,73.94,73.94
JFK,2013,6,19,75.02,75.02
JFK,2013,6,19,75.92,75.92
JFK,2013,6,20,60.08,60.08
JFK,2013,6,20,64.04,64.04
JFK,2013,6,20,66.02,66.02
JFK,2013,6,20,66.92,66.92
JFK,2013,6,20,68.0,68.0
JFK,2013,6,20,69.98,69.98
JFK,2013,6,20,71.06,71.05999999999999
JFK,2013,6,20,71.96,71.96
JFK,2013,6,20,73.04,73.04
JFK,2013,6,21,64.94,64.94
JFK,2013,6,21,66.02,66.02
JFK,2013,6,21,66.92,66.92
JFK,2013,6,21,68.0,68.0
JFK,2013,6,21,69.08,69.08
JFK,2013,6,21,69.98,69.98
JFK,2013,6,21,71.06,71.06
JFK,2013,6,21,73.04,73.04
JFK,2013,6,21,73.94,73.94
JFK,2013,6,21,75.02,75.02
JFK,2013,6,22,62.06,62.06
JFK,2013,6,22,64.04,64.04
JFK,2013,6,22,66.02,66.02
JFK,2013,6,22,66.92,66.92
JFK,2013,6,22,68.0,68.0
JFK,2013,6,22,69.98,69.98
JFK,2013,6,22,71.96,71.96
JFK,2013,6,22,73.04,73.04
JFK,2013,6,22,73.94,73.94
JFK,2013,6,22,75.02,75.02
JFK,2013,6,22,75.92,75.92
JFK,2013,6,23,68.0,68.0
JFK,2013,6,23,69.98,69.98
JFK,2013,6,23,71.06,71.06
JFK,2013,6,23,71.96,71.96
JFK,2013,6,23,73.04,73.04
JFK,2013,6,23,75.02,75.02
JFK,2013,6,23,75.92,75.92
JFK,2013,6,23,77.0,77.0
JFK,2013,6,23,78.08,78.08
JFK,2013,6,23,78.98,78.98
JFK,2013,6,24,69.98,69.98
JFK,2013,6,24,71.96,71.96
JFK,2013,6,24,73.94,73.94
JFK,2013,6,24,75.92,75.92
JFK,2013,6,24,77.0,77.0
JFK,2013,6,24,78.08,78.08
JFK,2013,6,24,78.98,78.98
JFK,2013,6,24,80.06,80.06
JFK,2013,6,24,80.96,80.96
JFK,2013,6,24,82.04,82.04
JFK,2013,6,24,82.94,82.94
JFK,2013,6,24,84.92,84.92
JFK,2013,6,24,87.98,87.98
JFK,2013,6,24,89.06,89.06
JFK,2013,6,24,89.6,89.6
JFK,2013,6,25,73.04,73.04
JFK,2013,6,25,73.94,73.94
JFK,2013,6,25,77.0,77.0
JFK,2013,6,25,78.98,78.98
JFK,2013,6,25,80.06,80.06000000000002
JFK,2013,6,25,80.96,80.96
JFK,2013,6,25,82.04,82.04
JFK,2013,6,25,84.02,84.02
JFK,2013,6,25,84.92,84.92
JFK,2013,6,25,87.08,87.08
JFK,2013,6,25,87.98,87.98
JFK,2013,6,25,89.06,89.06
JFK,2013,6,26,73.04,73.04
JFK,2013,6,26,73.94,73.93999999999998
JFK,2013,6,26,77.0,77.0
JFK,2013,6,26,78.98,78.98
JFK,2013,6,26,80.96,80.96
JFK,2013,6,26,81.14,81.14
JFK,2013,6,26,82.04,82.04
JFK,2013,6,26,82.58,82.58
